Id,ActivityDate,TotalSteps,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,SedentaryHours,SleepDate,TotalMinutesAsleep,TotalHoursAsleep,TotalTimeInBed,TotalHoursInBed,PAMinutes,Weekday,UserType_DaysReported,UserType_Steps,UserType_PA
2022484408,2016-05-07,6708,1995,20,2,149,1269,21.1,,,,,,22,(6) Saturday,consistent_user,active,physically_very_active
2022484408,2016-05-08,3292,1848,0,0,135,1305,21.8,,,,,,0,(7) Sunday,consistent_user,active,physically_very_active
2022484408,2016-05-09,13379,2709,35,47,297,1061,17.7,,,,,,82,(1) Monday,consistent_user,active,physically_very_active
2022484408,2016-05-10,12798,2797,57,28,271,1084,18.1,,,,,,85,(2) Tuesday,consistent_user,active,physically_very_active
2022484408,2016-05-11,13272,2544,58,25,224,1133,18.9,,,,,,83,(3) Wednesday,consistent_user,active,physically_very_active
2022484408,2016-05-12,9117,1853,16,16,236,728,12.1,,,,,,32,(4) Thursday,consistent_user,active,physically_very_active
2347167796,2016-04-12,10113,2344,28,13,320,964,16.1,,,,,,41,(2) Tuesday,moderately_consistent_user,active,physically_very_active
2347167796,2016-04-16,22244,2670,66,72,268,968,16.1,,,,,,138,(6) Saturday,moderately_consistent_user,active,physically_very_active
2347167796,2016-04-20,10999,2198,11,43,269,1011,16.9,,,,,,54,(3) Wednesday,moderately_consistent_user,active,physically_very_active
3977333714,2016-05-09,14687,1667,8,122,151,1159,19.3,,,,,,130,(1) Monday,consistent_user,active,physically_very_active
3977333714,2016-05-11,746,52,4,0,9,13,0.2,,,,,,4,(3) Wednesday,consistent_user,active,physically_very_active
4388161847,2016-04-13,10993,3092,1,14,150,1275,21.3,,,,,,15,(3) Wednesday,consistent_user,active,physically_very_active
4388161847,2016-04-14,8863,2998,10,35,219,945,15.8,,,,,,45,(4) Thursday,consistent_user,active,physically_very_active
4388161847,2016-04-25,12961,3288,11,31,301,1054,17.6,,,,,,42,(1) Monday,consistent_user,active,physically_very_active
4388161847,2016-04-29,9232,2979,13,16,236,1175,19.6,,,,,,29,(5) Friday,consistent_user,active,physically_very_active
4388161847,2016-05-03,12727,3290,18,18,306,984,16.4,,,,,,36,(2) Tuesday,consistent_user,active,physically_very_active
4388161847,2016-05-06,13175,3425,33,45,262,1100,18.3,,,,,,78,(5) Friday,consistent_user,active,physically_very_active
4388161847,2016-05-12,3369,1623,0,0,108,825,13.8,,,,,,0,(4) Thursday,consistent_user,active,physically_very_active
4702921684,2016-04-22,1664,2241,0,0,72,1341,22.4,,,,,,0,(5) Friday,consistent_user,moderately_active,physically_very_active
4702921684,2016-05-02,7245,2859,5,40,195,1131,18.9,,,,,,45,(1) Monday,consistent_user,moderately_active,physically_very_active
4702921684,2016-05-08,12857,3287,9,125,192,1019,17.0,,,,,,134,(7) Sunday,consistent_user,moderately_active,physically_very_active
5577150313,2016-05-06,4950,2643,41,16,79,1304,21.7,,,,,,57,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
5577150313,2016-05-09,3421,2489,34,11,70,1099,18.3,,,,,,45,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
6775888955,2016-04-16,4732,2225,36,18,9,1377,22.9,,,,,,54,(6) Saturday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-17,2497,2067,5,24,19,1392,23.2,,,,,,29,(7) Sunday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-18,8294,2798,30,31,146,1233,20.6,,,,,,61,(1) Monday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-20,10771,3727,70,113,178,1079,18.0,,,,,,183,(3) Wednesday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-22,637,1922,0,0,20,1420,23.7,,,,,,0,(5) Friday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-24,2153,2053,11,18,11,1400,23.3,,,,,,29,(7) Sunday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-25,6474,2484,33,13,92,1302,21.7,,,,,,46,(1) Monday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-26,7091,2584,42,30,47,1321,22.0,,,,,,72,(2) Tuesday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-28,703,1993,2,13,15,1410,23.5,,,,,,15,(4) Thursday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-04-30,2503,2280,3,9,84,1344,22.4,,,,,,12,(6) Saturday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-05-01,2487,2319,9,34,50,1347,22.4,,,,,,43,(7) Sunday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-05-06,4697,2496,12,35,75,1318,22.0,,,,,,47,(5) Friday,moderately_consistent_user,inactive,physically_very_active
6775888955,2016-05-07,1967,1032,2,5,49,551,9.2,,,,,,7,(6) Saturday,moderately_consistent_user,inactive,physically_very_active
7007744171,2016-04-12,14172,2937,53,8,355,1024,17.1,,,,,,61,(2) Tuesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-13,12862,2742,56,22,261,1101,18.4,,,,,,78,(3) Wednesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-14,11179,2668,34,6,304,1096,18.3,,,,,,40,(4) Thursday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-15,5273,2098,0,0,202,1238,20.6,,,,,,0,(5) Friday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-17,8059,2383,0,0,305,1135,18.9,,,,,,0,(7) Sunday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-18,14816,2832,48,31,284,1077,17.9,,,,,,79,(1) Monday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-19,14194,2812,53,17,304,1066,17.8,,,,,,70,(2) Tuesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-20,15566,3096,60,33,347,1000,16.7,,,,,,93,(3) Wednesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-21,13744,2763,30,34,327,1049,17.5,,,,,,64,(4) Thursday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-22,15299,2889,64,50,261,1065,17.8,,,,,,114,(5) Friday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-23,8093,2284,2,25,223,1190,19.8,,,,,,27,(6) Saturday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-24,11085,2667,0,0,419,1021,17.0,,,,,,0,(7) Sunday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-25,18229,3055,51,24,379,986,16.4,,,,,,75,(1) Monday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-26,15090,2939,16,22,424,978,16.3,,,,,,38,(2) Tuesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-27,13541,2830,50,12,337,1041,17.4,,,,,,62,(3) Wednesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-28,15128,2836,16,16,401,1007,16.8,,,,,,32,(4) Thursday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-29,20067,3180,55,42,382,961,16.0,,,,,,97,(5) Friday,moderately_consistent_user,active,physically_very_active
7007744171,2016-04-30,3761,2051,0,0,200,1240,20.7,,,,,,0,(6) Saturday,moderately_consistent_user,active,physically_very_active
7007744171,2016-05-02,13041,2642,64,14,250,1112,18.5,,,,,,78,(1) Monday,moderately_consistent_user,active,physically_very_active
7007744171,2016-05-03,14510,2976,58,31,330,1021,17.0,,,,,,89,(2) Tuesday,moderately_consistent_user,active,physically_very_active
7007744171,2016-05-05,15010,2933,53,23,317,1047,17.4,,,,,,76,(4) Thursday,moderately_consistent_user,active,physically_very_active
7007744171,2016-05-06,11459,2553,44,13,247,1136,18.9,,,,,,57,(5) Friday,moderately_consistent_user,active,physically_very_active
7086361926,2016-04-16,31,1635,0,0,3,1437,23.9,,,,,,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-18,9827,2743,61,51,114,1136,18.9,,,,,,112,(1) Monday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-23,2817,1965,0,0,90,1350,22.5,,,,,,0,(6) Saturday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-29,7881,2616,24,36,182,1198,20.0,,,,,,60,(5) Friday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-05,8564,2386,24,14,149,1253,20.9,,,,,,38,(4) Thursday,consistent_user,moderately_active,physically_very_active
7086361926,2016-05-10,14433,2800,72,23,106,1182,19.7,,,,,,95,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8053475328,2016-04-12,18060,3186,116,8,123,1193,19.9,,,,,,124,(2) Tuesday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-13,16433,3140,95,12,156,1177,19.6,,,,,,107,(3) Wednesday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-14,20159,3411,119,5,193,1123,18.7,,,,,,124,(4) Thursday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-15,20669,3410,132,8,158,1142,19.0,,,,,,140,(5) Friday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-16,14549,2867,96,6,83,1255,20.9,,,,,,102,(6) Saturday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-17,18827,3213,111,21,195,1113,18.6,,,,,,132,(7) Sunday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-18,17076,3133,102,6,195,1137,18.9,,,,,,108,(1) Monday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-19,15929,3114,90,7,191,1152,19.2,,,,,,97,(2) Tuesday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-21,16057,3103,100,6,170,1164,19.4,,,,,,106,(4) Thursday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-22,10520,2655,60,3,117,1260,21.0,,,,,,63,(5) Friday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-24,22988,3577,129,33,182,1096,18.3,,,,,,162,(7) Sunday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-25,20500,3403,118,9,209,1104,18.4,,,,,,127,(1) Monday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-26,12685,2846,68,5,185,1182,19.7,,,,,,73,(2) Tuesday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-27,12422,2852,60,10,183,1187,19.8,,,,,,70,(3) Wednesday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-28,15447,3062,90,9,153,1188,19.8,,,,,,99,(4) Thursday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-29,12315,2794,58,8,159,1215,20.3,,,,,,66,(5) Friday,consistent_user,highly_active,physically_very_active
8053475328,2016-04-30,7135,2408,27,1,131,1281,21.4,,,,,,28,(6) Saturday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-01,1170,1886,0,0,51,1389,23.1,,,,,,0,(7) Sunday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-02,1969,1988,0,0,95,1345,22.4,,,,,,0,(1) Monday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-03,15484,3023,87,22,165,1166,19.4,,,,,,109,(2) Tuesday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-04,14581,2918,89,8,123,1220,20.3,,,,,,97,(3) Wednesday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-05,14990,2950,93,9,130,1208,20.1,,,,,,102,(4) Thursday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-06,13953,2859,90,15,90,1245,20.8,,,,,,105,(5) Friday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-08,22026,3589,125,14,228,1073,17.9,,,,,,139,(7) Sunday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-09,12465,2765,66,12,148,1214,20.2,,,,,,78,(1) Monday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-10,14810,2926,96,10,115,1219,20.3,,,,,,106,(2) Tuesday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-11,12209,2809,60,7,184,1189,19.8,,,,,,67,(3) Wednesday,consistent_user,highly_active,physically_very_active
8053475328,2016-05-12,4998,1505,28,4,39,839,14.0,,,,,,32,(4) Thursday,consistent_user,highly_active,physically_very_active
8253242879,2016-04-12,9033,2044,40,2,154,1244,20.7,,,,,,42,(2) Tuesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-13,8053,1935,35,11,96,1298,21.6,,,,,,46,(3) Wednesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-14,5234,1705,29,16,33,1362,22.7,,,,,,45,(4) Thursday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-15,2672,1632,0,0,105,1335,22.3,,,,,,0,(5) Friday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-16,9256,1880,6,51,115,1268,21.1,,,,,,57,(6) Saturday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-17,10204,2112,41,5,157,1237,20.6,,,,,,46,(7) Sunday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-18,5151,1829,16,16,130,1278,21.3,,,,,,32,(1) Monday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-19,4212,1763,0,0,164,1276,21.3,,,,,,0,(2) Tuesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-20,6466,1931,5,18,216,1201,20.0,,,,,,23,(3) Wednesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-21,11268,2218,49,20,172,1199,20.0,,,,,,69,(4) Thursday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-22,2824,1651,0,0,120,1320,22.0,,,,,,0,(5) Friday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-23,9282,2132,30,26,191,1193,19.9,,,,,,56,(6) Saturday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-24,8905,1976,41,4,82,1313,21.9,,,,,,45,(7) Sunday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-25,6829,1909,7,54,118,1261,21.0,,,,,,61,(1) Monday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-26,4562,1813,19,14,108,1299,21.6,,,,,,33,(2) Tuesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-27,10232,2008,45,5,104,1286,21.4,,,,,,50,(3) Wednesday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-28,2718,1580,11,16,20,1393,23.2,,,,,,27,(4) Thursday,moderately_consistent_user,less_active,physically_very_active
8253242879,2016-04-29,6260,1854,16,14,136,1257,20.9,,,,,,30,(5) Friday,moderately_consistent_user,less_active,physically_very_active
8583815059,2016-04-12,5014,2650,0,7,196,1237,20.6,,,,,,7,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-13,5571,2654,2,23,163,1252,20.9,,,,,,25,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-14,3135,2443,0,0,134,1306,21.8,,,,,,0,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-15,3430,2505,0,0,65,1375,22.9,,,,,,0,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-18,3864,2536,4,22,105,1309,21.8,,,,,,26,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-19,5697,2668,7,10,166,1257,20.9,,,,,,17,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-20,5273,2647,0,27,167,1246,20.8,,,,,,27,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-21,8538,2883,35,18,158,1229,20.5,,,,,,53,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-22,8687,2944,4,54,212,1170,19.5,,,,,,58,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-23,9423,3012,7,44,238,1151,19.2,,,,,,51,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-24,8286,2889,2,44,206,1188,19.8,,,,,,46,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-25,4503,2547,18,6,122,1294,21.6,,,,,,24,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-26,10499,3093,1,91,214,1134,18.9,,,,,,92,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-27,12474,3142,77,5,129,1229,20.5,,,,,,82,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-28,6174,2757,0,28,203,1209,20.1,,,,,,28,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-29,15168,3513,46,67,258,1069,17.8,,,,,,113,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-04-30,10085,3164,2,28,317,1093,18.2,,,,,,30,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-01,4512,2596,10,2,117,1311,21.9,,,,,,12,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-05,12427,3266,0,0,70,1370,22.8,,,,,,0,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-06,5843,2683,2,22,166,1250,20.8,,,,,,24,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-07,6117,2810,0,0,250,1190,19.8,,,,,,0,(6) Saturday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-08,9217,2940,3,72,182,1183,19.7,,,,,,75,(7) Sunday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-09,9877,2947,66,4,110,1260,21.0,,,,,,70,(1) Monday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-10,8240,2846,9,43,162,1226,20.4,,,,,,52,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
8583815059,2016-05-11,8701,2804,5,71,177,1106,18.4,,,,,,76,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
8877689391,2016-04-12,23186,3921,85,7,312,1036,17.3,,,,,,92,(2) Tuesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-13,15337,3566,108,18,216,1098,18.3,,,,,,126,(3) Wednesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-14,21129,3793,68,13,298,1061,17.7,,,,,,81,(4) Thursday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-15,13422,3934,106,1,281,1052,17.5,,,,,,107,(5) Friday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-16,29326,4547,94,29,429,888,14.8,,,,,,123,(6) Saturday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-17,15118,3545,58,15,307,1060,17.7,,,,,,73,(7) Sunday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-18,11423,2761,29,5,191,1215,20.3,,,,,,34,(1) Monday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-19,18785,3676,82,13,214,1131,18.9,,,,,,95,(2) Tuesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-20,19948,3679,73,19,225,1123,18.7,,,,,,92,(3) Wednesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-21,19377,3659,82,13,226,1119,18.6,,,,,,95,(4) Thursday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-22,18258,3427,61,2,236,1141,19.0,,,,,,63,(5) Friday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-23,11200,3891,102,6,300,1032,17.2,,,,,,108,(6) Saturday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-24,16674,3455,64,1,227,1148,19.1,,,,,,65,(7) Sunday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-25,12986,3802,113,8,218,1101,18.4,,,,,,121,(1) Monday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-26,11101,2860,22,3,258,1157,19.3,,,,,,25,(2) Tuesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-27,23629,3808,93,8,235,1104,18.4,,,,,,101,(3) Wednesday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-28,14890,3060,58,8,231,1143,19.1,,,,,,66,(4) Thursday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-29,9733,2698,18,5,210,1207,20.1,,,,,,23,(5) Friday,consistent_user,highly_active,physically_very_active
8877689391,2016-04-30,27745,4398,124,4,223,1089,18.1,,,,,,128,(6) Saturday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-01,10930,2786,36,12,166,1226,20.4,,,,,,48,(7) Sunday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-02,4790,2189,0,0,105,1335,22.3,,,,,,0,(1) Monday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-03,10818,2817,19,3,229,1189,19.8,,,,,,22,(2) Tuesday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-04,18193,3477,66,8,212,1154,19.2,,,,,,74,(3) Wednesday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-05,14055,3052,67,15,188,1170,19.5,,,,,,82,(4) Thursday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-06,21727,4015,96,17,232,1095,18.3,,,,,,113,(5) Friday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-07,12332,4142,105,28,271,1036,17.3,,,,,,133,(6) Saturday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-08,10686,2847,17,4,245,1174,19.6,,,,,,21,(7) Sunday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-09,20226,3710,73,19,217,1131,18.9,,,,,,92,(1) Monday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-10,10733,2832,18,11,224,1187,19.8,,,,,,29,(2) Tuesday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-11,21420,3832,88,12,213,1127,18.8,,,,,,100,(3) Wednesday,consistent_user,highly_active,physically_very_active
8877689391,2016-05-12,8064,1849,23,1,137,770,12.8,,,,,,24,(4) Thursday,consistent_user,highly_active,physically_very_active
1503960366,2016-04-12,13162,1985,25,13,328,728,12.1,2016-04-12,327,5.5,346,5.8,38,(2) Tuesday,consistent_user,highly_active,physically_very_active
3977333714,2016-04-12,8856,1450,44,19,131,777,12.9,2016-04-12,274,4.6,469,7.8,63,(2) Tuesday,consistent_user,active,physically_very_active
4702921684,2016-04-12,7213,2947,0,0,263,718,12.0,2016-04-12,425,7.1,439,7.3,0,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-12,11596,2026,19,13,277,767,12.8,2016-04-12,441,7.3,464,7.7,32,(2) Tuesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-12,8135,3405,86,16,140,728,12.1,2016-04-12,419,7.0,438,7.3,102,(2) Tuesday,moderately_consistent_user,moderately_active,physically_very_active
6962181067,2016-04-12,10199,1994,50,14,189,796,13.3,2016-04-12,366,6.1,387,6.5,64,(2) Tuesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-12,11317,2772,59,6,153,745,12.4,2016-04-12,514,8.6,525,8.8,65,(2) Tuesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-12,7626,3635,65,15,156,723,12.1,2016-04-12,338,5.6,356,5.9,80,(2) Tuesday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-13,10735,1797,21,19,217,776,12.9,2016-04-13,384,6.4,407,6.8,40,(3) Wednesday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-13,10352,2038,19,32,195,676,11.3,2016-04-13,467,7.8,531,8.8,51,(3) Wednesday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-13,10035,1495,31,46,153,754,12.6,2016-04-13,295,4.9,456,7.6,77,(3) Wednesday,consistent_user,active,physically_very_active
4702921684,2016-04-13,6877,2898,0,0,258,777,12.9,2016-04-13,400,6.7,430,7.2,0,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-13,4832,1718,0,0,226,647,10.8,2016-04-13,455,7.6,488,8.1,0,(3) Wednesday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-13,5077,2551,15,11,144,776,12.9,2016-04-13,432,7.2,458,7.6,26,(3) Wednesday,moderately_consistent_user,moderately_active,physically_very_active
6775888955,2016-04-13,4053,2400,17,18,85,1053,17.6,2016-04-13,235,3.9,260,4.3,35,(3) Wednesday,moderately_consistent_user,inactive,physically_very_active
6962181067,2016-04-13,5652,1718,8,24,142,548,9.1,2016-04-13,630,10.5,679,11.3,32,(3) Wednesday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-13,5813,2516,31,26,155,744,12.4,2016-04-13,451,7.5,465,7.8,57,(3) Wednesday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-13,12386,4079,116,14,169,680,11.3,2016-04-13,447,7.5,487,8.1,130,(3) Wednesday,consistent_user,moderately_active,physically_very_active
2347167796,2016-04-14,10129,2010,1,48,206,705,11.8,2016-04-14,445,7.4,489,8.2,49,(4) Thursday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-14,7641,1433,5,23,214,801,13.3,2016-04-14,291,4.8,397,6.6,28,(4) Thursday,consistent_user,active,physically_very_active
4702921684,2016-04-14,7860,2984,0,0,271,772,12.9,2016-04-14,384,6.4,415,6.9,0,(4) Thursday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-14,17022,2324,61,41,256,693,11.6,2016-04-14,357,6.0,418,7.0,102,(4) Thursday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-14,8596,4022,118,30,176,662,11.0,2016-04-14,477,8.0,497,8.3,148,(4) Thursday,moderately_consistent_user,moderately_active,physically_very_active
6775888955,2016-04-14,5162,2507,14,24,105,863,14.4,2016-04-14,423,7.0,441,7.3,38,(4) Thursday,moderately_consistent_user,inactive,physically_very_active
6962181067,2016-04-14,1551,1466,0,0,86,862,14.4,2016-04-14,508,8.5,535,8.9,0,(4) Thursday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-14,9123,2734,35,32,189,787,13.1,2016-04-14,472,7.9,476,7.9,67,(4) Thursday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-14,13318,4163,123,21,174,699,11.7,2016-04-14,424,7.1,455,7.6,144,(4) Thursday,consistent_user,moderately_active,physically_very_active
1503960366,2016-04-15,9762,1745,29,34,209,726,12.1,2016-04-15,412,6.9,442,7.4,63,(5) Friday,consistent_user,highly_active,physically_very_active
2347167796,2016-04-15,10465,2133,1,24,284,720,12.0,2016-04-15,452,7.5,504,8.4,25,(5) Friday,moderately_consistent_user,active,physically_very_active
3977333714,2016-04-15,9010,1468,15,42,183,644,10.7,2016-04-15,424,7.1,556,9.3,57,(5) Friday,consistent_user,active,physically_very_active
4388161847,2016-04-15,8758,3066,0,0,299,837,13.9,2016-04-15,499,8.3,526,8.8,0,(5) Friday,consistent_user,active,physically_very_active
4702921684,2016-04-15,6506,2896,1,8,256,944,15.7,2016-04-15,253,4.2,257,4.3,9,(5) Friday,consistent_user,moderately_active,physically_very_active
5553957443,2016-04-15,16556,2254,58,38,239,689,11.5,2016-04-15,377,6.3,409,6.8,96,(5) Friday,consistent_user,moderately_active,physically_very_active
5577150313,2016-04-15,12087,4005,115,54,199,695,11.6,2016-04-15,392,6.5,413,6.9,169,(5) Friday,moderately_consistent_user,moderately_active,physically_very_active
6775888955,2016-04-15,1282,2127,0,0,58,976,16.3,2016-04-15,391,6.5,406,6.8,0,(5) Friday,moderately_consistent_user,inactive,physically_very_active
6962181067,2016-04-15,5563,1756,0,0,217,837,13.9,2016-04-15,370,6.2,386,6.4,0,(5) Friday,consistent_user,moderately_active,physically_very_active
7086361926,2016-04-15,8585,2395,30,21,139,864,14.4,2016-04-15,377,6.3,386,6.4,51,(5) Friday,consistent_user,moderately_active,physically_very_active
8378563200,2016-04-15,14461,3666,60,23,190,729,12.2,2016-04-15,513,8.6,533,8.9,83,(5) Friday,consistent_user,moderately_active,physically_very_active
