id,Date,Weekday,Hour,TotalSteps,Calories,TotalIntensity,AverageIntensity
4558609924,2016-05-01,(7) Sunday,14,409,94,20,0.333333
4558609924,2016-05-01,(7) Sunday,15,433,85,12,0.2
4558609924,2016-05-01,(7) Sunday,16,25,60,2,0.033333
4558609924,2016-05-01,(7) Sunday,17,282,88,18,0.3
4558609924,2016-05-01,(7) Sunday,18,190,82,15,0.25
4558609924,2016-05-01,(7) Sunday,19,343,93,22,0.366667
4558609924,2016-05-01,(7) Sunday,20,50,64,5,0.083333
4558609924,2016-05-01,(7) Sunday,21,32,62,2,0.033333
4558609924,2016-05-01,(7) Sunday,22,0,56,0,0.0
4558609924,2016-05-01,(7) Sunday,23,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,0,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,1,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,2,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,3,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,4,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,5,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,6,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,7,0,56,0,0.0
4558609924,2016-05-02,(1) Monday,8,623,115,27,0.45
4558609924,2016-05-02,(1) Monday,9,452,93,19,0.316667
4558609924,2016-05-02,(1) Monday,10,902,132,40,0.666667
4558609924,2016-05-02,(1) Monday,11,1036,133,38,0.633333
4558609924,2016-05-02,(1) Monday,12,308,90,18,0.3
4558609924,2016-05-02,(1) Monday,13,180,80,15,0.25
4558609924,2016-05-02,(1) Monday,14,362,103,28,0.466667
4558609924,2016-05-02,(1) Monday,15,356,97,23,0.383333
4558609924,2016-05-02,(1) Monday,16,532,101,23,0.383333
4558609924,2016-05-02,(1) Monday,17,283,91,18,0.3
4558609924,2016-05-02,(1) Monday,18,582,109,29,0.483333
4558609924,2016-05-02,(1) Monday,19,515,102,25,0.416667
4558609924,2016-05-02,(1) Monday,20,746,117,31,0.516667
4558609924,2016-05-02,(1) Monday,21,849,124,37,0.616667
4558609924,2016-05-02,(1) Monday,22,131,72,9,0.15
4558609924,2016-05-02,(1) Monday,23,34,63,3,0.05
4558609924,2016-05-03,(2) Tuesday,0,36,58,1,0.016667
4558609924,2016-05-03,(2) Tuesday,1,48,62,4,0.066667
4558609924,2016-05-03,(2) Tuesday,2,2,57,1,0.016667
4558609924,2016-05-03,(2) Tuesday,3,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,4,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,5,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,6,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,7,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,8,0,56,0,0.0
4558609924,2016-05-03,(2) Tuesday,9,245,81,13,0.216667
4558609924,2016-05-03,(2) Tuesday,10,301,91,20,0.333333
4558609924,2016-05-03,(2) Tuesday,11,367,103,26,0.433333
4558609924,2016-05-03,(2) Tuesday,12,253,99,22,0.366667
4558609924,2016-05-03,(2) Tuesday,13,200,82,15,0.25
4558609924,2016-05-03,(2) Tuesday,14,266,89,19,0.316667
4558609924,2016-05-03,(2) Tuesday,15,86,69,6,0.1
4558609924,2016-05-03,(2) Tuesday,16,758,114,25,0.416667
4558609924,2016-05-03,(2) Tuesday,17,337,97,22,0.366667
4558609924,2016-05-03,(2) Tuesday,18,1714,261,101,1.683333
4558609924,2016-05-03,(2) Tuesday,19,44,65,4,0.066667
4558609924,2016-05-03,(2) Tuesday,20,29,62,4,0.066667
4558609924,2016-05-03,(2) Tuesday,21,307,92,21,0.35
4558609924,2016-05-03,(2) Tuesday,22,229,79,13,0.216667
4558609924,2016-05-03,(2) Tuesday,23,45,60,3,0.05
4558609924,2016-05-04,(3) Wednesday,0,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,1,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,2,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,3,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,4,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,5,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,6,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,7,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,8,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,9,0,56,0,0.0
4558609924,2016-05-04,(3) Wednesday,10,243,88,18,0.3
4558609924,2016-05-04,(3) Wednesday,11,261,90,17,0.283333
4558609924,2016-05-04,(3) Wednesday,12,203,83,14,0.233333
4558609924,2016-05-04,(3) Wednesday,13,51,63,5,0.083333
4558609924,2016-05-04,(3) Wednesday,14,195,69,6,0.1
4558609924,2016-05-04,(3) Wednesday,15,893,112,23,0.383333
4558609924,2016-05-04,(3) Wednesday,16,166,82,13,0.216667
4558609924,2016-05-04,(3) Wednesday,17,1119,142,38,0.633333
4558609924,2016-05-04,(3) Wednesday,18,287,92,17,0.283333
4558609924,2016-05-04,(3) Wednesday,19,390,100,21,0.35
4558609924,2016-05-04,(3) Wednesday,20,434,93,19,0.316667
4558609924,2016-05-04,(3) Wednesday,21,502,105,28,0.466667
4558609924,2016-05-04,(3) Wednesday,22,212,80,15,0.25
4558609924,2016-05-04,(3) Wednesday,23,276,87,18,0.3
4558609924,2016-05-05,(4) Thursday,0,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,1,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,2,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,3,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,4,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,5,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,6,0,56,0,0.0
4558609924,2016-05-05,(4) Thursday,7,140,83,13,0.216667
4558609924,2016-05-05,(4) Thursday,8,420,104,19,0.316667
4558609924,2016-05-05,(4) Thursday,9,1240,174,48,0.8
4558609924,2016-05-05,(4) Thursday,10,237,83,11,0.183333
4558609924,2016-05-05,(4) Thursday,11,2975,199,73,1.216667
4558609924,2016-05-05,(4) Thursday,12,887,144,31,0.516667
4558609924,2016-05-05,(4) Thursday,13,244,86,12,0.2
4558609924,2016-05-05,(4) Thursday,14,127,77,6,0.1
4558609924,2016-05-05,(4) Thursday,15,451,104,22,0.366667
4558609924,2016-05-05,(4) Thursday,16,1183,142,36,0.6
4558609924,2016-05-05,(4) Thursday,17,768,127,35,0.583333
4558609924,2016-05-05,(4) Thursday,18,520,110,31,0.516667
4558609924,2016-05-05,(4) Thursday,19,444,109,32,0.533333
4558609924,2016-05-05,(4) Thursday,20,447,114,32,0.533333
4558609924,2016-05-05,(4) Thursday,21,325,88,19,0.316667
4558609924,2016-05-05,(4) Thursday,22,186,70,6,0.1
4558609924,2016-05-05,(4) Thursday,23,17,59,2,0.033333
4558609924,2016-05-06,(5) Friday,0,9,57,1,0.016667
4558609924,2016-05-06,(5) Friday,1,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,2,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,3,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,4,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,5,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,6,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,7,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,8,0,56,0,0.0
4558609924,2016-05-06,(5) Friday,9,571,96,19,0.316667
4558609924,2016-05-06,(5) Friday,10,596,112,30,0.5
4558609924,2016-05-06,(5) Friday,11,366,96,24,0.4
4558609924,2016-05-06,(5) Friday,12,547,111,31,0.516667
4558609924,2016-05-06,(5) Friday,13,331,89,17,0.283333
4558609924,2016-05-06,(5) Friday,14,212,78,9,0.15
4558609924,2016-05-06,(5) Friday,15,183,79,9,0.15
4558609924,2016-05-06,(5) Friday,16,348,91,19,0.316667
4558609924,2016-05-06,(5) Friday,17,57,63,3,0.05
4558609924,2016-05-06,(5) Friday,18,49,63,4,0.066667
4558609924,2016-05-06,(5) Friday,19,43,61,3,0.05
4558609924,2016-05-06,(5) Friday,20,70,65,6,0.1
4558609924,2016-05-06,(5) Friday,21,321,99,23,0.383333
4558609924,2016-05-06,(5) Friday,22,42,62,3,0.05
4558609924,2016-05-06,(5) Friday,23,10,57,1,0.016667
4558609924,2016-05-07,(6) Saturday,0,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,1,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,2,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,3,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,4,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,5,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,6,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,7,0,56,0,0.0
4558609924,2016-05-07,(6) Saturday,8,49,60,2,0.033333
4558609924,2016-05-07,(6) Saturday,9,292,84,15,0.25
4558609924,2016-05-07,(6) Saturday,10,263,85,15,0.25
4558609924,2016-05-07,(6) Saturday,11,382,103,27,0.45
4558609924,2016-05-07,(6) Saturday,12,97,68,6,0.1
4558609924,2016-05-07,(6) Saturday,13,79,66,6,0.1
4558609924,2016-05-07,(6) Saturday,14,361,93,20,0.333333
4558609924,2016-05-07,(6) Saturday,15,602,124,36,0.6
4558609924,2016-05-07,(6) Saturday,16,4281,265,114,1.9
4558609924,2016-05-07,(6) Saturday,17,121,74,8,0.133333
4558609924,2016-05-07,(6) Saturday,18,241,80,10,0.166667
4558609924,2016-05-07,(6) Saturday,19,428,98,22,0.366667
4558609924,2016-05-07,(6) Saturday,20,495,102,18,0.3
4558609924,2016-05-07,(6) Saturday,21,169,74,9,0.15
4558609924,2016-05-07,(6) Saturday,22,370,97,25,0.416667
4558609924,2016-05-07,(6) Saturday,23,7,57,1,0.016667
4558609924,2016-05-08,(7) Sunday,0,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,1,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,2,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,3,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,4,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,5,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,6,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,7,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,8,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,9,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,10,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,11,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,12,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,13,2136,386,112,1.866667
4558609924,2016-05-08,(7) Sunday,14,1782,258,74,1.233333
4558609924,2016-05-08,(7) Sunday,15,882,179,51,0.85
4558609924,2016-05-08,(7) Sunday,16,481,202,55,0.916667
4558609924,2016-05-08,(7) Sunday,17,100,161,43,0.716667
4558609924,2016-05-08,(7) Sunday,18,182,126,24,0.4
4558609924,2016-05-08,(7) Sunday,19,118,131,31,0.516667
4558609924,2016-05-08,(7) Sunday,20,838,297,96,1.6
4558609924,2016-05-08,(7) Sunday,21,24,92,20,0.333333
4558609924,2016-05-08,(7) Sunday,22,0,56,0,0.0
4558609924,2016-05-08,(7) Sunday,23,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,0,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,1,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,2,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,3,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,4,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,5,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,6,0,56,0,0.0
4558609924,2016-05-09,(1) Monday,7,127,80,14,0.233333
4558609924,2016-05-09,(1) Monday,8,390,101,21,0.35
4558609924,2016-05-09,(1) Monday,9,705,136,40,0.666667
4558609924,2016-05-09,(1) Monday,10,485,99,17,0.283333
4558609924,2016-05-09,(1) Monday,11,1760,155,42,0.7
4558609924,2016-05-09,(1) Monday,12,175,81,10,0.166667
4558609924,2016-05-09,(1) Monday,13,3432,229,73,1.216667
4558609924,2016-05-09,(1) Monday,14,976,131,35,0.583333
4558609924,2016-05-09,(1) Monday,15,444,100,21,0.35
4558609924,2016-05-09,(1) Monday,16,575,106,23,0.383333
4558609924,2016-05-09,(1) Monday,17,139,74,9,0.15
4558609924,2016-05-09,(1) Monday,18,92,70,7,0.116667
4558609924,2016-05-09,(1) Monday,19,496,99,22,0.366667
4558609924,2016-05-09,(1) Monday,20,503,96,21,0.35
4558609924,2016-05-09,(1) Monday,21,785,127,40,0.666667
4558609924,2016-05-09,(1) Monday,22,348,91,20,0.333333
4558609924,2016-05-09,(1) Monday,23,19,61,2,0.033333
4558609924,2016-05-10,(2) Tuesday,0,37,65,4,0.066667
4558609924,2016-05-10,(2) Tuesday,1,92,72,7,0.116667
4558609924,2016-05-10,(2) Tuesday,2,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,3,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,4,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,5,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,6,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,7,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,8,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,9,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,10,0,56,0,0.0
4558609924,2016-05-10,(2) Tuesday,11,101,72,9,0.15
4558609924,2016-05-10,(2) Tuesday,12,209,87,21,0.35
4558609924,2016-05-10,(2) Tuesday,13,150,75,12,0.2
4558609924,2016-05-10,(2) Tuesday,14,313,90,22,0.366667
4558609924,2016-05-10,(2) Tuesday,15,43,63,4,0.066667
4558609924,2016-05-10,(2) Tuesday,16,257,92,19,0.316667
4558609924,2016-05-10,(2) Tuesday,17,314,99,16,0.266667
4558609924,2016-05-10,(2) Tuesday,18,271,104,23,0.383333
4558609924,2016-05-10,(2) Tuesday,19,3420,230,89,1.483333
4558609924,2016-05-10,(2) Tuesday,20,92,66,5,0.083333
4558609924,2016-05-10,(2) Tuesday,21,419,92,20,0.333333
4558609924,2016-05-10,(2) Tuesday,22,631,117,33,0.55
4558609924,2016-05-10,(2) Tuesday,23,86,66,5,0.083333
4558609924,2016-05-11,(3) Wednesday,0,63,67,5,0.083333
4558609924,2016-05-11,(3) Wednesday,1,70,81,10,0.166667
4558609924,2016-05-11,(3) Wednesday,2,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,3,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,4,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,5,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,6,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,7,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,8,0,56,0,0.0
4558609924,2016-05-11,(3) Wednesday,9,382,94,21,0.35
4558609924,2016-05-11,(3) Wednesday,10,380,101,27,0.45
4558609924,2016-05-11,(3) Wednesday,11,360,83,13,0.216667
4558609924,2016-05-11,(3) Wednesday,12,160,73,11,0.183333
4558609924,2016-05-11,(3) Wednesday,13,326,87,18,0.3
4558609924,2016-05-11,(3) Wednesday,14,3580,237,90,1.5
4558609924,2016-05-11,(3) Wednesday,15,527,118,24,0.4
4558609924,2016-05-11,(3) Wednesday,16,374,108,24,0.4
4558609924,2016-05-11,(3) Wednesday,17,170,81,10,0.166667
4558609924,2016-05-11,(3) Wednesday,18,627,113,27,0.45
4558609924,2016-05-11,(3) Wednesday,19,504,116,26,0.433333
4558609924,2016-05-11,(3) Wednesday,20,272,83,14,0.233333
4558609924,2016-05-11,(3) Wednesday,21,596,122,39,0.65
4558609924,2016-05-11,(3) Wednesday,22,285,86,18,0.3
4558609924,2016-05-11,(3) Wednesday,23,432,90,21,0.35
4558609924,2016-05-12,(4) Thursday,0,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,1,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,2,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,3,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,4,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,5,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,6,0,56,0,0.0
4558609924,2016-05-12,(4) Thursday,7,49,63,4,0.066667
4558609924,2016-05-12,(4) Thursday,8,246,87,17,0.283333
4558609924,2016-05-12,(4) Thursday,9,700,134,35,0.583333
4558609924,2016-05-12,(4) Thursday,10,826,122,32,0.533333
4558609924,2016-05-12,(4) Thursday,11,440,102,22,0.366667
4558609924,2016-05-12,(4) Thursday,12,698,110,23,0.383333
4558609924,2016-05-12,(4) Thursday,13,1233,145,36,0.6
4558609924,2016-05-12,(4) Thursday,14,1332,141,33,0.55
4558609924,2016-05-12,(4) Thursday,15,496,111,30,0.5
4702921684,2016-04-12,(2) Tuesday,0,0,84,0,0.0
4702921684,2016-04-12,(2) Tuesday,1,0,85,0,0.0
4702921684,2016-04-12,(2) Tuesday,2,0,85,0,0.0
4702921684,2016-04-12,(2) Tuesday,3,4,87,1,0.016667
4702921684,2016-04-12,(2) Tuesday,4,0,84,0,0.0
4702921684,2016-04-12,(2) Tuesday,5,0,85,0,0.0
4702921684,2016-04-12,(2) Tuesday,6,558,149,20,0.333333
4702921684,2016-04-12,(2) Tuesday,7,177,115,7,0.116667
4702921684,2016-04-12,(2) Tuesday,8,446,157,25,0.416667
4702921684,2016-04-12,(2) Tuesday,9,1264,204,25,0.416667
4702921684,2016-04-12,(2) Tuesday,10,353,147,23,0.383333
4702921684,2016-04-12,(2) Tuesday,11,209,110,7,0.116667
4702921684,2016-04-12,(2) Tuesday,12,937,162,11,0.183333
4702921684,2016-04-12,(2) Tuesday,13,20,94,2,0.033333
4702921684,2016-04-12,(2) Tuesday,14,257,113,8,0.133333
4702921684,2016-04-12,(2) Tuesday,15,6,90,1,0.016667
4702921684,2016-04-12,(2) Tuesday,16,130,111,8,0.133333
4702921684,2016-04-12,(2) Tuesday,17,890,178,24,0.4
4702921684,2016-04-12,(2) Tuesday,18,620,171,27,0.45
4702921684,2016-04-12,(2) Tuesday,19,46,93,3,0.05
4702921684,2016-04-12,(2) Tuesday,20,480,165,29,0.483333
4702921684,2016-04-12,(2) Tuesday,21,659,177,31,0.516667
4702921684,2016-04-12,(2) Tuesday,22,157,119,11,0.183333
4702921684,2016-04-12,(2) Tuesday,23,0,84,0,0.0
4702921684,2016-04-13,(3) Wednesday,0,0,85,0,0.0
4702921684,2016-04-13,(3) Wednesday,1,0,85,0,0.0
4702921684,2016-04-13,(3) Wednesday,2,185,109,8,0.133333
4702921684,2016-04-13,(3) Wednesday,3,0,85,0,0.0
4702921684,2016-04-13,(3) Wednesday,4,0,85,0,0.0
4702921684,2016-04-13,(3) Wednesday,5,0,85,0,0.0
4702921684,2016-04-13,(3) Wednesday,6,409,132,14,0.233333
4702921684,2016-04-13,(3) Wednesday,7,256,118,6,0.1
4702921684,2016-04-13,(3) Wednesday,8,223,114,10,0.166667
4702921684,2016-04-13,(3) Wednesday,9,125,102,4,0.066667
4702921684,2016-04-13,(3) Wednesday,10,122,104,7,0.116667
4702921684,2016-04-13,(3) Wednesday,11,167,104,6,0.1
4702921684,2016-04-13,(3) Wednesday,12,253,120,11,0.183333
4702921684,2016-04-13,(3) Wednesday,13,71,97,3,0.05
4702921684,2016-04-13,(3) Wednesday,14,182,112,9,0.15
4702921684,2016-04-13,(3) Wednesday,15,57,94,2,0.033333
4702921684,2016-04-13,(3) Wednesday,16,38,95,3,0.05
4702921684,2016-04-13,(3) Wednesday,17,840,177,26,0.433333
4702921684,2016-04-13,(3) Wednesday,18,474,151,19,0.316667
4702921684,2016-04-13,(3) Wednesday,19,725,184,35,0.583333
4702921684,2016-04-13,(3) Wednesday,20,329,137,16,0.266667
4702921684,2016-04-13,(3) Wednesday,21,1416,235,45,0.75
4702921684,2016-04-13,(3) Wednesday,22,999,196,33,0.55
4702921684,2016-04-13,(3) Wednesday,23,6,88,1,0.016667
4702921684,2016-04-14,(4) Thursday,0,0,85,0,0.0
4702921684,2016-04-14,(4) Thursday,1,0,85,0,0.0
4702921684,2016-04-14,(4) Thursday,2,0,85,0,0.0
4702921684,2016-04-14,(4) Thursday,3,0,86,0,0.0
4702921684,2016-04-14,(4) Thursday,4,0,85,0,0.0
4702921684,2016-04-14,(4) Thursday,5,5,87,1,0.016667
4702921684,2016-04-14,(4) Thursday,6,618,163,24,0.4
4702921684,2016-04-14,(4) Thursday,7,239,116,7,0.116667
4702921684,2016-04-14,(4) Thursday,8,0,87,0,0.0
4702921684,2016-04-14,(4) Thursday,9,1377,202,21,0.35
4702921684,2016-04-14,(4) Thursday,10,204,114,9,0.15
4702921684,2016-04-14,(4) Thursday,11,157,101,4,0.066667
4702921684,2016-04-14,(4) Thursday,12,210,114,9,0.15
4702921684,2016-04-14,(4) Thursday,13,795,171,22,0.366667
4702921684,2016-04-14,(4) Thursday,14,528,148,19,0.316667
4702921684,2016-04-14,(4) Thursday,15,191,120,12,0.2
4702921684,2016-04-14,(4) Thursday,16,226,122,12,0.2
4702921684,2016-04-14,(4) Thursday,17,543,152,20,0.333333
4702921684,2016-04-14,(4) Thursday,18,948,192,31,0.516667
4702921684,2016-04-14,(4) Thursday,19,554,159,24,0.4
4702921684,2016-04-14,(4) Thursday,20,127,120,14,0.233333
4702921684,2016-04-14,(4) Thursday,21,417,154,25,0.416667
4702921684,2016-04-14,(4) Thursday,22,721,153,17,0.283333
4702921684,2016-04-14,(4) Thursday,23,0,85,0,0.0
4702921684,2016-04-15,(5) Friday,0,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,1,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,2,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,3,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,4,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,5,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,6,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,7,550,152,18,0.3
4702921684,2016-04-15,(5) Friday,8,351,132,15,0.25
4702921684,2016-04-15,(5) Friday,9,0,84,0,0.0
4702921684,2016-04-15,(5) Friday,10,118,98,3,0.05
4702921684,2016-04-15,(5) Friday,11,58,96,3,0.05
4702921684,2016-04-15,(5) Friday,12,337,132,14,0.233333
4702921684,2016-04-15,(5) Friday,13,109,102,4,0.066667
4702921684,2016-04-15,(5) Friday,14,105,113,9,0.15
4702921684,2016-04-15,(5) Friday,15,101,102,4,0.066667
4702921684,2016-04-15,(5) Friday,16,1006,177,32,0.533333
4702921684,2016-04-15,(5) Friday,17,406,151,21,0.35
4702921684,2016-04-15,(5) Friday,18,755,180,31,0.516667
4702921684,2016-04-15,(5) Friday,19,553,149,17,0.283333
4702921684,2016-04-15,(5) Friday,20,623,182,35,0.583333
4702921684,2016-04-15,(5) Friday,21,794,205,45,0.75
4702921684,2016-04-15,(5) Friday,22,562,154,20,0.333333
4702921684,2016-04-15,(5) Friday,23,78,99,4,0.066667
4702921684,2016-04-16,(6) Saturday,0,0,85,0,0.0
4702921684,2016-04-16,(6) Saturday,1,0,84,0,0.0
4702921684,2016-04-16,(6) Saturday,2,0,85,0,0.0
4702921684,2016-04-16,(6) Saturday,3,0,85,0,0.0
4702921684,2016-04-16,(6) Saturday,4,33,93,3,0.05
4702921684,2016-04-16,(6) Saturday,5,28,92,2,0.033333
4702921684,2016-04-16,(6) Saturday,6,0,85,0,0.0
4702921684,2016-04-16,(6) Saturday,7,365,137,18,0.3
4702921684,2016-04-16,(6) Saturday,8,385,132,12,0.2
4702921684,2016-04-16,(6) Saturday,9,187,121,13,0.216667
4702921684,2016-04-16,(6) Saturday,10,1383,227,41,0.683333
4702921684,2016-04-16,(6) Saturday,11,1657,234,36,0.6
4702921684,2016-04-16,(6) Saturday,12,754,157,22,0.366667
4702921684,2016-04-16,(6) Saturday,13,1463,234,39,0.65
4702921684,2016-04-16,(6) Saturday,14,744,172,25,0.416667
4702921684,2016-04-16,(6) Saturday,15,191,134,17,0.283333
4702921684,2016-04-16,(6) Saturday,16,843,178,35,0.583333
4702921684,2016-04-16,(6) Saturday,17,452,155,24,0.4
4702921684,2016-04-16,(6) Saturday,18,194,125,12,0.2
4702921684,2016-04-16,(6) Saturday,19,848,184,30,0.5
4702921684,2016-04-16,(6) Saturday,20,634,162,24,0.4
4702921684,2016-04-16,(6) Saturday,21,973,192,39,0.65
4702921684,2016-04-16,(6) Saturday,22,0,84,0,0.0
4702921684,2016-04-16,(6) Saturday,23,0,84,0,0.0
4702921684,2016-04-17,(7) Sunday,0,0,85,0,0.0
4702921684,2016-04-17,(7) Sunday,1,0,85,0,0.0
4702921684,2016-04-17,(7) Sunday,2,0,84,0,0.0
4702921684,2016-04-17,(7) Sunday,3,0,84,0,0.0
4702921684,2016-04-17,(7) Sunday,4,0,84,0,0.0
4702921684,2016-04-17,(7) Sunday,5,0,85,0,0.0
4702921684,2016-04-17,(7) Sunday,6,0,85,0,0.0
4702921684,2016-04-17,(7) Sunday,7,9,87,1,0.016667
4702921684,2016-04-17,(7) Sunday,8,551,146,18,0.3
4702921684,2016-04-17,(7) Sunday,9,1105,198,40,0.666667
4702921684,2016-04-17,(7) Sunday,10,805,179,29,0.483333
4702921684,2016-04-17,(7) Sunday,11,440,142,17,0.283333
4702921684,2016-04-17,(7) Sunday,12,1417,249,62,1.033333
4702921684,2016-04-17,(7) Sunday,13,1214,191,31,0.516667
4702921684,2016-04-17,(7) Sunday,14,3926,399,119,1.983333
4702921684,2016-04-17,(7) Sunday,15,1724,261,61,1.016667
4702921684,2016-04-17,(7) Sunday,16,0,90,0,0.0
4702921684,2016-04-17,(7) Sunday,17,363,147,21,0.35
4702921684,2016-04-17,(7) Sunday,18,222,133,16,0.266667
4702921684,2016-04-17,(7) Sunday,19,414,162,29,0.483333
4702921684,2016-04-17,(7) Sunday,20,271,128,14,0.233333
4702921684,2016-04-17,(7) Sunday,21,231,120,12,0.2
4702921684,2016-04-17,(7) Sunday,22,0,84,0,0.0
4702921684,2016-04-17,(7) Sunday,23,0,85,0,0.0
4702921684,2016-04-18,(1) Monday,0,0,85,0,0.0
4702921684,2016-04-18,(1) Monday,1,0,86,0,0.0
4702921684,2016-04-18,(1) Monday,2,0,84,0,0.0
4702921684,2016-04-18,(1) Monday,3,0,84,0,0.0
4702921684,2016-04-18,(1) Monday,4,0,84,0,0.0
4702921684,2016-04-18,(1) Monday,5,0,84,0,0.0
4702921684,2016-04-18,(1) Monday,6,81,91,2,0.033333
4702921684,2016-04-18,(1) Monday,7,837,173,20,0.333333
4702921684,2016-04-18,(1) Monday,8,99,95,2,0.033333
4702921684,2016-04-18,(1) Monday,9,1272,193,20,0.333333
4702921684,2016-04-18,(1) Monday,10,110,101,4,0.066667
4702921684,2016-04-18,(1) Monday,11,0,87,0,0.0
4702921684,2016-04-18,(1) Monday,12,961,166,29,0.483333
4702921684,2016-04-18,(1) Monday,13,230,126,14,0.233333
4702921684,2016-04-18,(1) Monday,14,253,127,15,0.25
4702921684,2016-04-18,(1) Monday,15,116,113,10,0.166667
4702921684,2016-04-18,(1) Monday,16,221,125,14,0.233333
4702921684,2016-04-18,(1) Monday,17,338,131,11,0.183333
